"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33.53",121338328,22.88,282.8,57.68378,-8.87984,-24.37384,4.32816,-8.9,-15.8,-2.8,9.2,-5.1,37,80.3,62.8,0.42672
"2017-09-04 16:17:33.54",121338329,22.85,282.6,57.67416,-8.92048,-24.384,4.30784,-9.3,-15.9,-2.7,9.4,-5.2,36.5,80,62.8,-2.27584
"2017-09-04 16:17:33.55",121338330,22.85,282.1,57.68378,-8.86968,-24.36368,4.318,-9.7,-15.9,-2.4,9.9,-4.6,36.7,80,62.1,3.76936
"2017-09-04 16:17:33.56",121338331,22.76,281.3,57.66453,-8.86968,-24.37384,4.29768,-10,-16.2,-1.9,10.1,-4.6,36.5,79.5,61.5,-0.14224
"2017-09-04 16:17:33.57",121338332,22.72,281.2,57.67416,-8.85952,-24.37384,4.32816,-9.8,-15.8,-1.5,10.9,-4.2,36.7,78.9,61.2,-2.63144
"2017-09-04 16:17:33.58",121338333,22.73,280.7,57.67416,-8.8392,-24.36368,4.30784,-10.3,-15.7,-0.5,11.3,-3.8,36.5,78.5,60.6,-3.27152
"2017-09-04 16:17:33.59",121338334,22.66,280.1,57.68378,-8.80872,-24.384,4.318,-10.5,-15.5,-0.3,11.8,-3.6,36.1,77.5,60,0.78232
"2017-09-04 16:17:33.6",121338335,22.59,280.1,57.68378,-8.8392,-24.36368,4.32816,-10.6,-15.5,0.6,12.8,-3.5,36.1,77.3,59.3,-1.49352
"2017-09-04 16:17:33.61",121338336,22.6,279.8,57.65491,-8.84936,-24.384,4.30784,-11.4,-15.4,1,13.1,-3.2,35.6,76.4,58.2,2.34696
"2017-09-04 16:17:33.62",121338337,22.54,279,57.67416,-8.80872,-24.384,4.30784,-11.4,-15.3,1.8,13.7,-2.9,35.6,76,58.3,2.8448
"2017-09-04 16:17:33.63",121338338,22.72,279.4,57.67416,-8.77824,-24.384,4.32816,-11.5,-15.1,2.1,14.1,-2.5,35.4,75.6,57.8,2.98704
"2017-09-04 16:17:33.64",121338339,23.02,279.1,57.68378,-8.79856,-24.384,4.30784,-11.8,-15.1,2.1,14.4,-2.5,35.3,75.1,57.6,1.63576
"2017-09-04 16:17:33.65",121338340,22.94,278.6,57.69341,-8.79856,-24.36368,4.318,-12,-15.1,2.7,14.6,-2.2,35.2,75.3,57,2.77368
"2017-09-04 16:17:33.66",121338341,22.86,279.2,57.67416,-8.80872,-24.40432,4.318,-12.4,-15.7,2.6,15,-2.2,35,74.9,56.6,5.97408
"2017-09-04 16:17:33.67",121338342,22.88,279.5,57.68378,-8.79856,-24.36368,4.29768,-12.3,-15.2,3.1,15.2,-2,35.4,75.1,56.7,5.334
"2017-09-04 16:17:33.68",121338343,22.83,279.5,57.68378,-8.80872,-24.37384,4.30784,-12.4,-15.2,3.1,15.5,-1.4,35.5,74.9,56.6,2.98704
"2017-09-04 16:17:33.69",121338344,22.73,280.1,57.68378,-8.77824,-24.40432,4.30784,-12.8,-15.3,2.9,15.6,-1.7,35.5,74.6,56.6,-3.34264
"2017-09-04 16:17:33.7",121338345,22.75,280.8,57.68378,-8.7884,-24.39416,4.30784,-12.8,-15.3,3,15.7,-1.1,35.6,74.9,56.2,-1.35128
"2017-09-04 16:17:33.71",121338346,22.7,281,57.66453,-8.79856,-24.40432,4.30784,-13.3,-15.8,2.7,15.2,-1.3,35.9,75.1,55.8,0.56896
"2017-09-04 16:17:33.72",121338347,22.61,281.7,57.67416,-8.79856,-24.39416,4.30784,-13.2,-15.5,2.5,15.5,-1,36.3,75.3,56.4,1.70688
"2017-09-04 16:17:33.73",121338348,22.62,282.7,57.69341,-8.79856,-24.384,4.318,-13.3,-15.8,2.4,15.5,-0.9,36.6,75.5,56.5,1.4224
"2017-09-04 16:17:33.74",121338349,22.59,283,57.65491,-8.82904,-24.384,4.30784,-13.5,-16.1,1.7,15.2,-1,36.7,75.6,56.7,-1.0668
"2017-09-04 16:17:33.75",121338350,22.49,283.7,57.69341,-8.82904,-24.37384,4.33832,-13.2,-16.1,1.8,15.2,-1,36.6,76.4,56.9,-0.3556
"2017-09-04 16:17:33.76",121338351,22.49,284.9,57.66453,-8.81888,-24.37384,4.29768,-13.4,-16.3,1.3,14.8,-1.3,36.7,76.3,56.9,-0.3556
"2017-09-04 16:17:33.77",121338352,22.88,285.6,57.67416,-8.80872,-24.37384,4.32816,-13.1,-16.1,1,14.6,-1.4,36.8,76.6,57.5,2.41808
"2017-09-04 16:17:33.78",121338353,22.73,286.2,57.67416,-8.80872,-24.384,4.32816,-12.9,-15.8,1.2,14.3,-1.3,37,76.7,57.6,4.05384
"2017-09-04 16:17:33.79",121338354,22.9,287.1,57.67416,-8.82904,-24.384,4.30784,-12.7,-15.8,0.6,14,-2,36.8,76.3,58,2.56032
